circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,無名の楽園,瑶山百霊,LEMiao,蒼羅杏,少女綺想曲　～ Dream Battle,1,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,白い海,瑶山百霊,LEMiao,蒼羅杏,デザイアドライブ,2,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,冬空花火,流月,LEMiao,蒼羅杏,神々が恋した幻想郷,3,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,千ノ縁 (Piano Arrange Ver.),瑶山百霊,LEMiao,蒼羅杏,ネクロファンタジア,4,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,Rosarium (Piano Arrange Ver.),瑶山百霊,LEMiao,蒼羅杏,幽夢　～ Inanimate Dream,5,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,Innocent Memory (Piano Arrange Ver.),瑶山百霊,LEMiao,蒼羅杏,童祭　～ Innocent Treasures,6,コミックマーケット91
Yonder Voice,無名の楽園 ? Piano Arrange Collection Vol.1,埃に埋もれた詩,瑶山百霊,九条咲夜,koronko,Intermezzo,7,コミックマーケット91
