circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Frozen System Records,"Violent Dancehall","Future","",,,,1,
Frozen System Records,"Violent Dancehall","Lost Desires","",,,,2,
Frozen System Records,"Violent Dancehall","Economic Crisis","",,,,3,
Frozen System Records,"Violent Dancehall","Mystique","",,,,4,
Frozen System Records,"Violent Dancehall","The Venerable Ancient Battlefield","",,,,5,
Frozen System Records,"Violent Dancehall","scarcity of spectrum","",,,,6,
Frozen System Records,"Violent Dancehall","at Last...","",,,,7,
Frozen System Records,"Violent Dancehall","IT IS SO","",,,,8,
Frozen System Records,"Violent Dancehall","ROTTEN APPLE CRUNCHER","",,,,9,
Frozen System Records,"Violent Dancehall","Bloo[D]rain Syndrome","",,,,10,
