circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
ユウノウミ,ENCYCLOPEDIA <人> human beings,pastel,愛原千尋,かめりあ,愛実,ジャパニーズサーガ:阿礼の子供,1,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,nothing but,はかせ,void,夕野ヨシミ,童祭　～ Innocent Treasures:華胥の夢,2,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,cursed revenge,藤原鞠菜,かめりあ,夕野ヨシミ,エクステンドアッシュ　～ 蓬莱人:月まで届け、不死の煙,3,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,cry of mind,愛原千尋:パープル,Party.,夕野ヨシミ,少女綺想曲　～ Dream Battle:東方妖恋談,4,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,secret fullmoon,愛原佑季,Tetu,愛実,メイドと血の懐中時計:月時計　～ ルナ・ダイアル,5,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,awakening,愛原千尋:神波千尋,Tetu,夕野ヨシミ,少女が見た日本の原風景:信仰は儚き人間の為に,6,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,pastel(off vocal version),,かめりあ,,ジャパニーズサーガ:阿礼の子供,7,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,nothing but(off vocal version),,void,,童祭　～ Innocent Treasures:華胥の夢,8,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,cursed revenge(off vocal version),,かめりあ,,エクステンドアッシュ　～ 蓬莱人:月まで届け、不死の煙,9,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,cry of mind(off vocal version),,Party.,,少女綺想曲　～ Dream Battle:東方妖恋談,10,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,secret fullmoon(off vocal version),,Tetu,,メイドと血の懐中時計:月時計　～ ルナ・ダイアル,11,博麗神社例大祭9
ユウノウミ,ENCYCLOPEDIA <人> human beings,awakening(off vocal version),,Tetu,,少女が見た日本の原風景:信仰は儚き人間の為に,12,博麗神社例大祭9
