circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
LiLA'c Records,Eternize,INVALiDATE,,Irus,,永夜抄　～ Eastern Night.,1,博麗神社例大祭9
LiLA'c Records,Eternize,EVER LASTING,うさ,Irus,irus8,月まで届け、不死の煙,2,博麗神社例大祭9
LiLA'c Records,Eternize,Paramount song,℃iel,Irus,Neeshe,もう歌しか聞こえない,3,博麗神社例大祭9
LiLA'c Records,Eternize,Dive into your mind,謎の人物Ｋ,lapix,海兎,狂気の瞳　～ Invisible Full Moon,4,博麗神社例大祭9
LiLA'c Records,Eternize,Melty love,ココ,Inami,海兎,プレインエイジア,5,博麗神社例大祭9
LiLA'c Records,Eternize,A.S.H,F9,lapix,海兎,エクステンドアッシュ　～ 蓬莱人,6,博麗神社例大祭9
LiLA'c Records,Eternize,echo with・・・,えみぃ,Irus,海兎,竹取飛翔　～ Lunatic Princess,7,博麗神社例大祭9
LiLA'c Records,Eternize,Riot of emotions,irony,Irus:lapix,海兎,恋色マスタースパーク,8,博麗神社例大祭9
LiLA'c Records,Eternize,Sunset Luv,うーちゃん:ill.bell,Irus,海兎:ill.bell,千年幻想郷　～ History of the Moon,9,博麗神社例大祭9
LiLA'c Records,Eternize,Aimless Voyage,愛原佑季,Irus,Neeshe,ヴォヤージュ1969,10,博麗神社例大祭9
