circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
石鹸屋,東方Lv.20,EGOルギー,厚志:秀三,石鹸屋,石鹸屋,エネルギー黎明　～ Future Dream...,1,コミックマーケット76
石鹸屋,東方Lv.20,紅いアムール,秀三,石鹸屋,石鹸屋,メイドと血の懐中時計,2,コミックマーケット76
石鹸屋,東方Lv.20,かくて彼らは桜に踊る,厚志,石鹸屋,石鹸屋,妖々跋扈,3,コミックマーケット76
石鹸屋,東方Lv.20,will feel heart?,厚志,石鹸屋,石鹸屋,ハートフェルトファンシー,4,コミックマーケット76
石鹸屋,東方Lv.20,こいしちゃんと甘々に過ごす十の方法,,石鹸屋,,ハルトマンの妖怪少女,5,コミックマーケット76
石鹸屋,東方Lv.20,ウサハッピー,秀三,石鹸屋,石鹸屋,お宇佐さまの素い幡,6,コミックマーケット76
石鹸屋,東方Lv.20,冒険の譚,厚志,石鹸屋,石鹸屋,ジャパニーズサーガ,7,コミックマーケット76
石鹸屋,東方Lv.20,天意無法,厚志:秀三,石鹸屋,石鹸屋,天衣無縫,8,コミックマーケット76
石鹸屋,東方Lv.20,トラベリング・ウィズアウト・シェイクハンズ,厚志:秀三,石鹸屋,石鹸屋,死体旅行　～ Be of good cheer!,9,コミックマーケット76
石鹸屋,東方Lv.20,・・・・・・・・・。,,,,,10,コミックマーケット76
