circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Rolling Contact,"Awesome Night!!","THUGKARENA","",,,,1,
Rolling Contact,"Awesome Night!!","triangle to square","",,,,2,
Rolling Contact,"Awesome Night!!","DEADLYBLOW","",,,,3,
Rolling Contact,"Awesome Night!!","collapse 1812","",,,,4,
Rolling Contact,"Awesome Night!!","Hollowly Relief","",,,,5,
Rolling Contact,"Awesome Night!!","TWEEKER","",,,,6,
Rolling Contact,"Awesome Night!!","Round-seeker","",,,,7,
Rolling Contact,"Awesome Night!!","ROADDOGGZ","",,,,8,
Rolling Contact,"Awesome Night!!","desolate night","",,,,9,
Rolling Contact,"Awesome Night!!","BOOZEHOUND-original mix-","",,,,10,
