circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Innocent Key,東方警察,ひっさつ！東方警察、見参！,FG75:ココ,yohine,ココ,無何有の郷　～ Deep Mountain,1,コミックマーケット86
Innocent Key,東方警察,激録！東方警察24時！,ココ:ｙｔｒ,Coro,ｙｔｒ,六十年目の東方裁判　～ Fate of Sixty Years,2,コミックマーケット86
Innocent Key,東方警察,ようこそっ！紅茶館へ！,HikaRi:大瀬良あい:ココ,はるなば,はるなば,上海紅茶館　～ Chinese Tea,3,コミックマーケット86
Innocent Key,東方警察,あなたは何シミュレーター??,ななひら,かめりあ,かめりあ,魔法少女達の百年祭,4,コミックマーケット86
Innocent Key,東方警察,陸上船艦諏訪子,ココ,ふくP:yohine,ココ,ネイティブフェイス,5,コミックマーケット86
Innocent Key,東方警察,東方警察検挙ファイルその1　-映姫様のパトロール日誌-,FG75:ななひら:ココ:大瀬良あい,yohine,大瀬良あい,六十年目の東方裁判　～ Fate of Sixty Years,6,コミックマーケット86
Innocent Key,東方警察,何卒！シュラインメイデン,岩杉夏:HikaRi:大瀬良あい,D.watt,七条レタス,少女綺想曲　～ Dream Battle:恋色マスタースパーク:メイドと血の懐中時計,7,コミックマーケット86
Innocent Key,東方警察,うおっち妖怪,ココ:大瀬良あい,yohine,ココ,少女幻葬　～ Necro-Fantasy,8,コミックマーケット86
Innocent Key,東方警察,RAVEN DUST,真野紫:ココ,華飯,大瀬良あい,妖怪の山　～ Mysterious Mountain:風神少女,9,コミックマーケット86
Innocent Key,東方警察,さようならホライズン,ななひら:ココ,y0c1e,y0c1e,ブクレシュティの人形師:人形裁判　～ 人の形弄びし少女,10,コミックマーケット86
Innocent Key,東方警察,"夏だから １,２,斬!!",ななひら:梨本悠里:ココ:大瀬良あい,yohine,大瀬良あい,東方妖々夢　～ Ancient Temple,11,コミックマーケット86
Innocent Key,東方警察,東方警察検挙ファイルその2　-ドブライバーたるもの！-,FG75:梨本悠里:ココ:大瀬良あい,yohine,大瀬良あい,東方妖々夢　～ Ancient Temple,12,コミックマーケット86
Innocent Key,東方警察,弾幕これくしょん　～ 弾これ,,まらしぃ,,永夜の報い　～ Imperishable Night.,13,コミックマーケット86
