circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
ESQUARIA,DEAR LOVERS,GOGIC GEAR,綾倉盟,RUON,中路もとめ,童祭　～ Innocent Treasures,1,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Viaduct,CHICACO,,海兎,ヒロシゲ36号　～ Neo Super-Express,2,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,moon collider,,ziki_7,,月面ツアーへようこそ,3,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Sympathizer,めらみぽっぷ,RUON,海兎,幻想の永遠祭:大空魔術　～ Magical Astronomy,4,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Fly me to the moon↑↑↑,CHICACO,RUON,ヤヤネヒロコ,月面ツアーへようこそ,5,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,caelum,,Blacklolita,,天空のグリニッジ,6,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Sympathizer - Jerico Remix -,めらみぽっぷ,Jerico,海兎,幻想の永遠祭:大空魔術　～ Magical Astronomy,7,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Everlasting Nap,,MYTK,,華胥の夢,8,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,サブタレイニアンローズ - Visko Remix -,めらみぽっぷ,Visko,あおまふ,ハルトマンの妖怪少女:エネルギー黎明　～ Future Dream...,9,博麗神社例大祭13
ESQUARIA,DEAR LOVERS,Miracle of Decisions - Motome Nakaji Remix -,綾倉盟,Motome Nakaji,中路もとめ,兎は舞い降りた,10,博麗神社例大祭13
