circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
ESQUARIA,PLATONIC SOUL,千年恋桜 ～Japanize Tears～ ,CHICACO,CHICACO:CleanTears,海兎,さくらさくら　～ Japanize Dream...,1,コミックマーケット88
ESQUARIA,PLATONIC SOUL,バタフライディルージョン,葉月ゆら,RUON,海兎,幽雅に咲かせ、墨染の桜　～ Border of Life,2,コミックマーケット88
ESQUARIA,PLATONIC SOUL,Incarnation,,izna,,幽霊楽団　～ Phantom Ensemble,3,コミックマーケット88
ESQUARIA,PLATONIC SOUL,LOCO MAGIC,綾倉盟,RUON,中路もとめ,ティアオイエツォン(withered leaf),4,コミックマーケット88
ESQUARIA,PLATONIC SOUL,Sky Ripper,,LAZ,,天空の花の都,5,コミックマーケット88
ESQUARIA,PLATONIC SOUL,花びら散るまで,めらみぽっぷ,RUON,あおまふ,広有射怪鳥事　～ Till When?,6,コミックマーケット88
ESQUARIA,PLATONIC SOUL,I shall...,CHICACO,CHICACO:ziki_7,ヤヤネヒロコ,無何有の郷　～ Deep Mountain,7,コミックマーケット88
ESQUARIA,PLATONIC SOUL,Necro Guardian,,Blacklolita,,ネクロファンタジア,8,コミックマーケット88
ESQUARIA,PLATONIC SOUL,花びら散るまで - kirin remix -,めらみぽっぷ,RUON:kirin,あおまふ,広有射怪鳥事　～ Till When?,9,コミックマーケット88
ESQUARIA,PLATONIC SOUL,バタフライディルージョン - Nhato remix -,葉月ゆら,RUON:Nhato,海兎,幽雅に咲かせ、墨染の桜　～ Border of Life,10,コミックマーケット88
