circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
Amateras Records × M.H.S,Harmony of Twice,Anemone,築山さえ,溝口ゆうま,溝口ゆうま,the Last Judgement,1,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,MELODY∞MELODY,ななひら,Tracy,海兎,マジカルストーム,2,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,ミ・ダ・ラ☆フォーリンラブ,築山さえ:大瀬良あい,溝口ゆうま:ARM,溝口ゆうま,Dim. Dream:二色蓮花蝶　～ Ancients,3,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,Nameless,大瀬良あい,Tracy:Astronomical,溝口ゆうま,千年幻想郷　～ History of the Moon,4,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,False Flower,miko:桃箱,MARIN,溝口ゆうま,G Free,5,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,Eyes of Truth,KUMI(ヲタみん),溝口ゆうま,溝口ゆうま,ラストリモート,6,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,akasha-assembly [Tracy Remix],梨本悠里:大瀬良あい,Tracy,MAKI,天使伝説:Strawberry Crisis!!,7,博麗神社例大祭12
Amateras Records × M.H.S,Harmony of Twice,SkyDrive! [More POP],築山さえ,溝口ゆうま,築山さえ,デザイアドライブ,8,博麗神社例大祭12
