circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Rolling Contact,TOUHOU meets HARDCORE 2,This Is Bird Flowing,,天音,,衛星トリフネ,1,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,800-8,,天音,,佐渡の二ッ岩,2,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Screwfaith,,天音,,少女が見た日本の原風景,3,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Rinfire,,天音,,死体旅行　～ Be of good cheer!,4,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Red Your Scarlet,,天音,,紅楼　～ Eastern Dream...,5,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Hellroad Nation,,天音,,旧地獄街道を行く,6,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Hands Up (Trojan Asteroid),,天音,,トロヤ群の密林,7,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,This Is Bird Flowing -separate-,,天音,,衛星トリフネ,8,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,800-8 -separate-,,天音,,佐渡の二ッ岩,9,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Screwfaith -separate-,,天音,,少女が見た日本の原風景,10,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Rinfire -separate-,,天音,,死体旅行　～ Be of good cheer!,11,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Red Your Scarlet -separate-,,天音,,紅楼　～ Eastern Dream...,12,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Hellroad Nation -separate-,,天音,,旧地獄街道を行く,13,コミックマーケット85
Rolling Contact,TOUHOU meets HARDCORE 2,Hands Up (Trojan Asteroid) -separate-,,天音,,トロヤ群の密林,14,コミックマーケット85
