circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Rolling Contact,HEAVEN's SOUND01,Unknownbreak,,天音,,アンノウンＸ　～ Unfound Adventure,1,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,FLY 2 DA TOP,,天音,,感情の摩天楼　～ Cosmic Mind,2,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,腋アゲ,,天音,,少女綺想曲　～ Dream Battle,3,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,Shining Marsh,,天音,,シルクロードアリス,4,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,MIKADO,,天音,,幽雅に咲かせ、墨染の桜　～ Border of Life,5,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,Whirl of Black,,天音,,無間の鐘　～ Infinite Nightmare,6,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,DIVINE,,天音,,神さびた古戦場　～ Suwa Foughten Field,7,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,Float Zone,,天音,,メイプルワイズ,8,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,Paranormal Parasol (BUCHIAGE TRANCE Remix),,天音,,万年置き傘にご注意を,9,東方紅楼夢6
Rolling Contact,HEAVEN's SOUND01,Flashbat,,天音,,紅楼　～ Eastern Dream...,10,東方紅楼夢6
