circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Into the Nightmare,,天音,,U.N.オーエンは彼女なのか？,1,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Black Kite,,天音,,無間の鐘　～ Infinite Nightmare,2,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Midsummer Festival,,天音,,可愛い大戦争のリフレーン,3,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Deep Impact,,天音,,Tabula rasa　～ 空白少女,4,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Milky Baby Perfume (HANDZ UP remix),,天音,,砕月,5,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Slow Traffic,,天音,,運命のダークサイド,6,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Crushed Ufology,,天音,,夜空のユーフォーロマンス,7,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Blooms in Canyon,,天音,,フラワリングナイト,8,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Snowly Night 2010,,天音,,東の国の眠らない夜,9,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Circle Crest,,天音,,感情の摩天楼　～ Cosmic Mind,10,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,WAGELESS,,天音,,妖怪モダンコロニー,11,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,sheep's clothing,,天音,,ネメシスの要塞,12,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,Imperishable Screaming Slip,,天音,,永夜の報い　～ Imperishable Night.,13,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,雲心月性 ～Calm feelings,,天音,,ハートフェルトファンシー,14,コミックマーケット78
Rolling Contact,幻羽鳶姫-マホロバエンキ-,ELECTRONIC GEAR,,天音,,さくらさくら　～ Japanize Dream...,15,コミックマーケット78
