circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
荒御霊,SpellTech8 DISC-1,悔恨を溜めた壺,,和泉幸奇,,幻夢界,1,コミックマーケット83
荒御霊,SpellTech8 DISC-1,無明の続行,,和泉幸奇,,End of Daylight,2,コミックマーケット83
荒御霊,SpellTech8 DISC-1,渇望と嫌悪,,和泉幸奇,,死を賭して,3,コミックマーケット83
荒御霊,SpellTech8 DISC-1,華盃を忌避して,,和泉幸奇,,華のさかづき大江山,4,コミックマーケット83
荒御霊,SpellTech8 DISC-1,街道を臨む洞穴,,和泉幸奇,,旧地獄街道を行く,5,コミックマーケット83
荒御霊,SpellTech8 DISC-1,十三時間のまどろみ,,和泉幸奇,,地霊達の起床,6,コミックマーケット83
荒御霊,SpellTech8 DISC-1,受け止めようのない賞賛,,和泉幸奇,,渡る者の途絶えた橋,7,コミックマーケット83
荒御霊,SpellTech8 DISC-1,はがしようのない嫉妬心,,和泉幸奇,,緑眼のジェラシー,8,コミックマーケット83
荒御霊,SpellTech8 DISC-1,無縁の重物,,和泉幸奇,,戦車むすめのみるゆめ,9,コミックマーケット83
荒御霊,SpellTech8 DISC-1,住み慣れた黴と苔,,和泉幸奇,,地霊達の帰宅,10,コミックマーケット83
荒御霊,SpellTech8 DISC-2,悔恨を溜めた壺(nonstop GreenBeatMix),,和泉幸奇,,幻夢界,1,コミックマーケット83
荒御霊,SpellTech8 DISC-2,無明の続行(nonstop GreenBeatMix),,和泉幸奇,,End of Daylight,2,コミックマーケット83
荒御霊,SpellTech8 DISC-2,渇望と嫌悪(nonstop GreenBeatMix),,和泉幸奇,,死を賭して,3,コミックマーケット83
荒御霊,SpellTech8 DISC-2,華盃を忌避して(nonstop GreenBeatMix),,和泉幸奇,,華のさかづき大江山,4,コミックマーケット83
荒御霊,SpellTech8 DISC-2,街道を臨む洞穴(nonstop GreenBeatMix),,和泉幸奇,,旧地獄街道を行く,5,コミックマーケット83
荒御霊,SpellTech8 DISC-2,十三時間のまどろみ(nonstop GreenBeatMix),,和泉幸奇,,地霊達の起床,6,コミックマーケット83
荒御霊,SpellTech8 DISC-2,受け止めようのない賞賛(nonstop GreenBeatMix),,和泉幸奇,,渡る者の途絶えた橋,7,コミックマーケット83
荒御霊,SpellTech8 DISC-2,はがしようのない嫉妬心(nonstop GreenBeatMix),,和泉幸奇,,緑眼のジェラシー,8,コミックマーケット83
荒御霊,SpellTech8 DISC-2,無縁の重物(nonstop GreenBeatMix),,和泉幸奇,,戦車むすめのみるゆめ,9,コミックマーケット83
荒御霊,SpellTech8 DISC-2,住み慣れた黴と苔(nonstop GreenBeatMix),,和泉幸奇,,地霊達の帰宅,10,コミックマーケット83
荒御霊,SpellTech8 DISC-2,闇を待つ,,和泉幸奇,,陽落ちて,11,コミックマーケット83
