circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
暁Records,REAL WORLD-to the beginning 01-,-OWEN 495-,Stack,ACTRock,ACTRock,U.N.オーエンは彼女なのか？,1,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,OWEN 495-Creation-,Stack,ACTRock,ACTRock,U.N.オーエンは彼女なのか？,2,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,REAL WORLD,Stack,ACTRock,ACTRock,風神少女,3,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,二人で歩いた帰り道,Stack,ねこ☆まんじゅう,ACTRock,明日ハレの日、ケの昨日:厄神様の通り道　～ Dark Road,4,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,RAINS,Stack,ACTRock,ACTRock,上海紅茶館　～ Chinese Tea,5,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,ENDLESS FANTASY,Stack,ACTRock,ACTRock,ネクロファンタジア,6,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,ALIVE!,Stack,ACTRock,ACTRock,華のさかづき大江山,7,博麗神社例大祭10
暁Records,REAL WORLD-to the beginning 01-,描いた夏をもう一度,Stack,ねこ☆まんじゅう,佐倉,稲田姫様に叱られるから:神々が恋した幻想郷,8,博麗神社例大祭10
