circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
音召缶,ULTIMATE STARS,Star Dram,,MUZIK SERVANT,,Dim. Dream,1,博麗神社例大祭7
音召缶,ULTIMATE STARS,Star barrge,UTA,MUZIK SERVANT,UTA,星の器　～ Casket of Star,2,博麗神社例大祭7
音召缶,ULTIMATE STARS,3rd identy,UTA,MUZIK SERVANT,UTA,少女さとり　～ 3rd eye,3,博麗神社例大祭7
音召缶,ULTIMATE STARS,フタリノキヲク,桜ふみ,MUZIK SERVANT,桜ふみ,妖々跋扈　～ Who done it!,4,博麗神社例大祭7
音召缶,ULTIMATE STARS,幻想享楽,UTA,Coro,UTA,ネクロファンタジア,5,博麗神社例大祭7
音召缶,ULTIMATE STARS,Servant Blast Clock,,MUZIK SERVANT,,メイドと血の懐中時計,6,博麗神社例大祭7
音召缶,ULTIMATE STARS,Calling,桜ふみ,MUZIK SERVANT,桜ふみ,死体旅行　～ Be of good cheer!,7,博麗神社例大祭7
音召缶,ULTIMATE STARS,雲心月性,UTA,MUZIK SERVANT,UTA,千年幻想郷　～ History of the Moon,8,博麗神社例大祭7
音召缶,ULTIMATE STARS,チルミルチルノ(MUZIK SERVANT Remix),愛空アキハ,MUZIK SERVANT,MiYAMO,おてんば恋娘,9,博麗神社例大祭7
音召缶,ULTIMATE STARS,Spark'n(UK HARDCORE Remix),UTA,MUZIK SERVANT,,恋色マスタースパーク,10,博麗神社例大祭7
