circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
音召缶,Border of Scarletech,white drizzle,,Backeletta,,妖々夢　～ Snow or Cherry Petal,1,コミックマーケット76
音召缶,Border of Scarletech,Magic Library,,MUZIK SERVANT,,ヴワル魔法図書館,2,コミックマーケット76
音召缶,Border of Scarletech,Clockwork MoonFace,,Backeletta,,月時計　～ ルナ・ダイアル,3,コミックマーケット76
音召缶,Border of Scarletech,Wladislaus,,Backeletta,,ツェペシュの幼き末裔,4,コミックマーケット76
音召缶,Border of Scarletech,Queen of Bat.,,MUZIK SERVANT,,亡き王女の為のセプテット,5,コミックマーケット76
音召缶,Border of Scarletech,Break Sister,,MUZIK SERVANT,,U.N.オーエンは彼女なのか？,6,コミックマーケット76
音召缶,Border of Scarletech,Seven Color Puppter,,MUZIK SERVANT,,ブクレシュティの人形師,7,コミックマーケット76
音召缶,Border of Scarletech,Electron Fencer,,MUZIK SERVANT,,広有射怪鳥事　～ Till When?,8,コミックマーケット76
音召缶,Border of Scarletech,darkside of cherry,,Backeletta,,幽雅に咲かせ、墨染の桜　～ Border of Life:ボーダーオブライフ,9,コミックマーケット76
音召缶,Border of Scarletech,Dweller on the Threshold of Life,,Backeletta,,ボーダーオブライフ,10,コミックマーケット76
