circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
音召缶,Sacredess Fantasy Ship,Into the Blue sky,,MUZIK SERVANT,,青空の影,1,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Friend Ship,UTA,MUZIK SERVANT,うたこ,春の湊に,2,コミックマーケット78
音召缶,Sacredess Fantasy Ship,キャプテン・ブラック,UTA,MUZIK SERVANT,,幽霊客船の時空を越えた旅:キャプテン・ムラサ,3,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Thank U4・・・,UTA,MUZIK SERVANT,うたこ,感情の摩天楼　～ Cosmic Mind,4,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Uncoscious Outstirts,,MUZIK SERVANT,,ハルトマンの妖怪少女,5,コミックマーケット78
音召缶,Sacredess Fantasy Ship,ヒトツダケ,UTA,MUZIK SERVANT,うたこ,不思議の国のアリス:the Grimoire of Alice,6,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Shining,桜ふみ,MUZIK SERVANT,桜ふみ,信仰は儚き人間の為に,7,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Summer Festival,,Thanatos,,明日ハレの日、ケの昨日,8,コミックマーケット78
音召缶,Sacredess Fantasy Ship,裸足のカミサマ,愛空アキハ,MUZIK SERVANT,愛空アキハ,ネイティブフェイス:麓の神社,9,コミックマーケット78
音召缶,Sacredess Fantasy Ship,カパネットにとり(MUZIK SERVANT REMIX),愛空アキハ,MUZIK SERVANT,いずみん,芥川龍之介の河童　～ Candid Friend,10,コミックマーケット78
音召缶,Sacredess Fantasy Ship,Upright Blue,桜ふみ,MUZIK SERVANT,桜ふみ,ネイティブフェイス:麓の神社,11,コミックマーケット78
