circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
凋叶棕,廻,A Secret Adventure,めらみぽっぷ:紫月菜乃,RD-Sounds,RD-Sounds,ヒロシゲ36号　～ Neo Super-Express:月の妖鳥、化猫の幻,1,コミックマーケット79
凋叶棕,廻,何処かで出会ったあの景色,,RD-Sounds,,ネイティブフェイス,2,コミックマーケット79
凋叶棕,廻,カレイドスコープ,紫月菜乃,RD-Sounds,RD-Sounds,少女綺想曲　～ Dream Battle,3,コミックマーケット79
凋叶棕,廻,弦奏交響曲「ラクトガール」,,RD-Sounds,,ラクトガール　～ 少女密室,4,コミックマーケット79
凋叶棕,廻,それでも館は廻っている,めらみぽっぷ,RD-Sounds,RD-Sounds,メイドと血の懐中時計:フラワリングナイト,5,コミックマーケット79
凋叶棕,廻,幻想スノーフィールド,,RD-Sounds,,無何有の郷　～ Deep Mountain,6,コミックマーケット79
凋叶棕,廻,あいやこれまで!,紫月菜乃,RD-Sounds,RD-Sounds,いたずらに命をかけて:妖精燦々として,7,コミックマーケット79
凋叶棕,廻,もうさっきからずっと歌しか聞こえていない,,RD-Sounds,,もう歌しか聞こえない,8,コミックマーケット79
凋叶棕,廻,絶対的一方通行,めらみぽっぷ,RD-Sounds,RD-Sounds,ネクロファンタジア:夜が降りてくる　～ Evening Star,9,コミックマーケット79
凋叶棕,廻,意にそぐわぬリターニー,,RD-Sounds,,向こう側の月,10,コミックマーケット79
凋叶棕,廻,ヒメゴトクラブ,めらみぽっぷ:紫月菜乃,RD-Sounds,RD-Sounds,少女秘封倶楽部,11,コミックマーケット79
