circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
GUNFIRE,"TOHOBEAT FLASH-Seventh Beat-","LUNA DIAL","",,,,1,
GUNFIRE,"TOHOBEAT FLASH-Seventh Beat-","NECROFANTASIA","",,,,2,
GUNFIRE,"TOHOBEAT FLASH-Seventh Beat-","DICHROMATIC LOTUS BUTTERFLY","",,,,3,
