circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Kraster,東風センチメンタル,東風センチメンタル,羽丘淳,羽丘淳,羽丘淳,少女が見た日本の原風景,1,コミックマーケット81
Kraster,東風センチメンタル,優しい君へ,羽丘淳,羽丘淳,羽丘淳,ラストリモート,2,コミックマーケット81
Kraster,東風センチメンタル,トバリノユメ,羽丘淳,羽丘淳,羽丘淳,信仰は儚き人間の為に,3,コミックマーケット81
Kraster,東風センチメンタル,Secret idol,羽丘淳,羽丘淳,羽丘淳,ネイティブフェイス,4,コミックマーケット81
Kraster,東風センチメンタル,Starting - sentimental edition,羽丘淳,羽丘淳,羽丘淳,厄神様の通り道　～ Dark Road,5,コミックマーケット81
Kraster,東風センチメンタル,東風センチメンタル(instrumental),,羽丘淳,,少女が見た日本の原風景,6,コミックマーケット81
Kraster,東風センチメンタル,優しい君へ(instrumental),,羽丘淳,,ラストリモート,7,コミックマーケット81
Kraster,東風センチメンタル,トバリノユメ(instrumental),,羽丘淳,,信仰は儚き人間の為に,8,コミックマーケット81
Kraster,東風センチメンタル,Secret idol(instrumental),,羽丘淳,,ネイティブフェイス,9,コミックマーケット81
Kraster,東風センチメンタル,Starting - sentimental edition(instrumental),,羽丘淳,,厄神様の通り道　～ Dark Road,10,コミックマーケット81
