circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
JF UNION,Day Dream,Open phase,,七誌,,東方妖恋談,1,コミックマーケット82
JF UNION,Day Dream,刃桜,小鳥遊まこ,七誌,ナツメ神楽,東方妖々夢　～ Ancient Temple:広有射怪鳥事　～ Till When?,2,コミックマーケット82
JF UNION,Day Dream,砕ノ月,りこ。,七誌,七誌,砕月,3,コミックマーケット82
JF UNION,Day Dream,Nestle shadow,NAKI,七誌,七誌,幽雅に咲かせ、墨染の桜　～ Border of Life,4,コミックマーケット82
JF UNION,Day Dream,紅の守護神,,七誌,,上海紅茶館　～ Chinese Tea,5,コミックマーケット82
JF UNION,Day Dream,No hesitation Ver.DD,,七誌,,月時計　～ ルナ・ダイアル,6,コミックマーケット82
JF UNION,Day Dream,Conquista etapa,,七誌,,人形裁判　～ 人の形弄びし少女,7,コミックマーケット82
JF UNION,Day Dream,Sceneggiatura,ちな,七誌,七誌,ラクトガール　～ 少女密室,8,コミックマーケット82
JF UNION,Day Dream,Noble girl,悠花,七誌,七誌,亡き王女の為のセプテット,9,コミックマーケット82
JF UNION,Day Dream,ネクロファンタジア Ver.DD,,七誌,,ネクロファンタジア:夜が降りてくる,10,コミックマーケット82
JF UNION,Day Dream,Close the would,,七誌,,恋色マスタースパーク,11,コミックマーケット82
